#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
formatz;포메이션 Z;MAME cpg120-cart;Formation Z (1985)(Jaleco)(J);1985;Jaleco;Action;1;;;;;;MSX ROMPAC;all;256KB;
formatz;포메이션 Z;MAME;0;1984;Jaleco;Shooting;1;;;;;;;;;
fotns;북두의 권: 심판의 쌍창성 권호열전;Atomiswave;0;2005;ARC System Works;VS Fighting;;;;;;;;;;
FRAY (K) v2.0;프레이 v2.0 (한글판);MSX Disk;;1990;Micro Cabin;RPG;1;;;;;;MSX2 Disk;all;4Disc;
Front Mission (K);프론트 미션 (한글판);SNES;;1995;Square;RPG;;;;;;;;;;
fstarfrc;파이널 스타포스;MAME;0;1992;Capcom;Shooting;;;;;;;;0;0;4
ftspeed;패스터 댄 스피드;Atomiswave;0;2004;Sammy;Racing;;;;;;;;;;
funkyjet;펑키 제트;MAME;0;1992;Mitchell;Action;2;0;Joystick (8-way),dial;good;1;raster;;0;0;2
Furai no Siren (1992,Square,RPG)(K);풍래의 시렌 (한글판);SNES;;;;RPG;;;;;;;;;;
futari15;벌레공주 후타리 Ver1.5;MAME;0;2006;Cave;Shooting;2;90;Joystick (8-way);good;1;;;;;
fvipers;파이팅 바이퍼즈;Model2;0;1995;SEGA;VS Fighting;;;;;;;;;;
fvipers2;파이팅 바이퍼즈 2;Model3;0;1998;SEGA;VS Fighting;;;;;;;;;;
ga2;골든 액스 - 데스아더의 복수;MAME;0;1992;SEGA;Arcade;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
gaegujan;개구쟁이 까치;MAME sms;Gaegujangi Ggachi (Korea);;;Action;;;;;;;;;;
gaia;가이아 크루세이더;MAME;0;1999;노이즈 팩토리;Arcade;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;4
gaiapols;가이아 폴리스;MAME;0;1993;Konami;Action;4;90;Joystick (8-way);imperfect;1;raster;0;0;0;3
gaiares;가이아레스;MAME megadrij;Gaiares (1990,Renovation,ST)(JU);1990;Renovation;Shooting;1;;;;;;;;8MB;
galaga;갤러그;MAME;0;1981;Namco;Shooting;1;90;Joystick (2-way);imperfect;1;raster;0;0;0;1
galaga;겔러그;MAME cpg120-cart;Galaga (1984)(Namcot)(J);1984;Namcot;Shooting;1;;;;;;MSX ROMPAC;all;256KB;
galaga88;갤러그 88;MAME;0;1987;Namco;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
galastrm;갤럭틱 스톰;MAME;0;1992;Taito;Shooting;;;;;;;;;;
galaxyfg;갤럭시 파이트 - 유니버셜 워리어즈;MAME;0;1995;Sunsoft;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
galforce;갈포스 - 디펜스 오브 카오스;MAME cpg120-cart;;1986;HAL;Shooting;1;;;;;;MSX ROMPAC;all;1MB;
gametngk;게임파라다이스 / 게임천국;MAME;0;1995;Jaleco;Shooting;2;270;Joystick (8-way);imperfect;1;raster;0;0;0;5
ganryu;간류;MAME;0;1999;Visco;Action;2;0;Joystick (8-way);imperfect;1;raster;neogeo;0;0;3
gaplus;갤러그 3;MAME;0;1984;Namco;Shooting;1;90;Joystick (2-way);;;;;0;0;4
garfield;가필드 - 현장 습격;MAME Genesis;;1995;SEGA;Action;1;;;;;;;;16MB;
garogun;가로군 세로양;MAME;0;2000;Yunsung;Quiz;1;0;joystick (8-way);;;;;;;
garou;아랑 - 늑대의 표식;MAME;0;1999;SNK;VS Fighting;;;;;;;neogeo;;;
gaxeduel;골든 액스 - 더 듀얼;MAME;0;1994;SEGA;VS Fighting;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
gberet;그린베레;MAME;0;1985;Konami;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
gdarius;G-다라이어스;PSXmame;0;1997;Taito;Shooting;;;;;;;cpzn2;;;
gekipen2;격돌 페넌트 레이스 2;MAME cpg120-cart;Gekitotsu Pennant Race 2 (Japan) (English Menu);1989;Konami;Sprots;2;;;;;;MSX2 ROMPAC;all;1MB;
gemini;제미니 윙;MAME;0;1987;tecmo;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;2
genocid2;제노사이드 2;MAME snes;;1994;Kemco;Action;;;;;;;;;;
gforce2;갤럭시 포스 2;MAME;0;1988;SEGA;Shooting;1;0;Joystick (8-way);good;1;raster;;0;0;4
ggisuka;길티기어 ISUKA;Atomiswave;0;2003;ARC System Works;VS Fighting;2;0;Joystick (8-way);preliminary;1;raster;awbios;0;0;6
ggoemon;힘내라 고에몽!;MAME cpg120-cart;;1987;Konami;Action;1;;;;;;MSX ROMPAC;all;1MB;
ggoemon2;간바레 고에몽 2;MAME snes;Ganbare Goemon 2 - Kiteretsu Shougun Magginesu (J);1993;Konami;Action;;;;;;;;;;
gground;게인그라운드;MAME;0;1988;SEGA;Shooting;3;270;Joystick (8-way);good;1;raster;0;0;0;3
ggx;길티기어 X;SEGA NAOMI;0;2000;ARC System Works;VS Fighting;;;;;;;;;;
ggx15;길티기어 X Ver.1.5;Atomiswave;0;2000;ARC System Works;VS Fighting;;;;;;;;;;
ggxxac;길티기어 XX 액센트 코어;SEGA NAOMI;0;2006;ARC System Works;VS Fighting;2;;;;;;;;;
ggxxrl;길티기어 XX 샤프리로드;SEGA NAOMI;0;2003;ARC System Works;VS Fighting;2;;;;;;;;;
ggxxsla;길티기어 XX 슬래시;SEGA NAOMI;0;2005;ARC System Works;VS Fighting;2;;;;;;;;;
ghostbst;고스트 버스터즈;MAME megadrij;Ghostbusters (1990,Sega,AT)(W);1990;SEGA;Action;1;;;;;;;;4MB;
ghostcha;고스트 체이서;MAME snes;;1994;Banpresto;Arcade;;;;;;;;;;
ghosthk;유령의 집;MAME sms;Ghost House (Korea);;;Action;;;;;;;;;;
gigawing;기가 윙;MAME;0;1999;Capcom;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
gijoe;지.아이.죠;MAME;0;1992;Konami;Shooting;4;0;Joystick (8-way);good;1;raster;0;0;0;3
ginganins01;은하임협전 (한글판);EKMAME;ginganin;1987;Jaleco;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
gladiatr;글라디에이터 / 황금성;MAME;0;1986;Taito America Corporation;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
Gley Lancer (K);그레이 랜서 (한글판);SEGA Mega Drive;;1992;NCS;Shooting;1;;;;;;;;8MB;
gloc;G-LOC 에어 배틀;MAME;0;1990;SEGA;Shooting;1;0;;good;1;;;;;
gnbarich;건바리치;MAME;0;2001;Psikyo;Puzzle;;;;;;;;;;
Go Go Ackman 1 (1994,Banpresto,AT)(K);고고 아크맨 1 (한글판);SNES;;1994;Banpresto;Action;;;;;;;;;;
Go Go Ackman 2 (1994,Banpresto,AT)(K);고고 아크맨 2 (한글판);SNES;;1994;Banpresto;Action;;;;;;;;;;
go2000;고스톱 2000;MAME;0;2000;SA;Board Game;1;0;Joystick (2-way);good;1;raster;0;0;0;6
goal92;세이부 축구 92;MAME;cupsoc;1992;Seibu;Sports;4;0;Joystick (8-way);imperfect;1;raster;cupsoc;0;0;3
goalx3;골! 골! 골!;MAME;0;1995;Visco;Sports;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;3
goldnax2;골든 액스 II;MAME megadrij;;1991;SEGA;Action;2;;;;;;;;4MB;
goldnax3;골든 액스 III;MAME megadrij;Golden Axe III (Japan);1993;SEGA;Action;2;;;;;;;;8MB;
goldnaxe;골든 액스;MAME;0;1989;SEGA;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
goldstar;골드 스타 (빠칭코);MAME;0;199?;IGS;Casino adult;1;0;gambling;;;;;;;
golvell;골베리우스;MAME sms;Golvellius (USA, Europe);;;Action;;;;;;;;;;
goonies;구니스;MAME cpg120-cart;Goonies, The (1986)(Konami)(J);1986;Konami;Action;1;;;;;;MSX ROMPAC;all;256KB;
goonies;구니스;MAME;0;1986;Konami;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
Gorby no Pipeline Daisakusen (J);고르비의 파이프라인 대작전;MSX Cartridge;gorbypip;1991;Compile;Puzzle;1;;;;;;MSX2 Disk;all;1Disc;
Gourmet Sentai - Bara Yarou (K);미식전대 장미야랑 (한글판);SNES;;1995;;Arcade;;;;;;;;;;
gowcaizr;초인학원 고우카이저;MAME;0;1995;Technos Japan;VS Fighting;;;;;;;neogeo;0;0;4
gpilots;고스트 파일럿;MAME;0;1995;Visco;Shooting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
Gradius (1986,Konami)(U) MSX2 Enhanced;그라디우스;MSX Cartridge;;1986;Konami;Shooting;2;;;;;;MSX ROMPAC;all;1MB;
Gradius 2 (K);그라디우스 2 (한글판);MSX Cartridge;nemesis2;1987;Konami;Shooting;2;;;;;;MSX ROMPAC;all;1MB;
gradius;그라디우스;MAME;nemesis;1985;Konami;Shooting;;;;;;;;;;
gradius2;그라디우스 2 - 고퍼의 야망;MAME;vulcan;1988;Konami;Shooting;;;;;;;;;;
gradius2;그라디우스 2;MAME nes;;1988;Konami;Shooting;2;;;;;;;;;
gradius3;그라디우스 3 - 전설에서 신화로;MAME;0;1989;Konami;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;3
gradius4;그라디우스 4 - 부활;MAME;0;1998;Konami;Shooting;;;;;;;;;;
granzort;마동왕 그랑죠;MAME sgx;madou ou granzort (japan);1990;Hudson;Action;;;;;;;;;;
grdians;가디언즈 / 전신마괴 II ;MAME;0;1995;Banpresto;Arcade;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
grdnstrm;전신 - 가디언 스톰;MAME;0;1998;아페가;Shooting;2;180;Joystick (8-way);good;1;raster;0;0;0;2
greatcirj;미키와 미니의 매지컬 어드벤처 2;MAME megadrij;mickeycm;1994;Capcom;Action;1;;;;;;;;16MB;
grindst;그라인드 스토머;MAME Genesis;GRIND Stormer (1994,Tengen,ST)(U);1994;Tengen;Shooting;1;;;;;;;;8MB;
grindstm;그라인드 스토머;MAME;0;1992;Toaplan;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
groovef;호혈사일족 3 - 그루브 온 파이트;MAME;0;1998;Atlus;VS Fighting;2;;;;;;stvbios;;;
growl;루나크 / 그라울;MAME;0;1990;Taito Corporation Japan;Arcade;2;0;Joystick (8-way);good;;;;;;
gsmikami;고스트 스위퍼 미카미;MAME snes;;1993;Banalex;Action;;;;;;;;;;
guevara;게바라 / 게릴라 워;MAME nes;;1987;SNK;Action;1;;;;;;;;;2
gulkavek;걸케이브;MAME cpg120-cart;Gulkave (Japan);1986;Pony Canyon;Shooting;2;;;;;;MSX ROMPAC;all;256KB;
gunbird;건버드;MAME;0;1994;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
gunbird2;건버드 2;MAME;0;1998;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
gunblade;건블레이드 뉴욕;Model2;0;1995;SEGA;Gun Shooting;;;;;;;;;;
gundamex;기동전사 건담 EX 리뷰;MAME;0;1994;Banpresto;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;4
gundamk;기동전사 건담;MAME cpg120-cart;Mobile-Suit Gundam - Last Shooting (Japan);1984;Bandai;Action;1;;;;;;MSX ROMPAC;all;256KB;
gundec;건덱;MAME nes;;1991;Sammy;Action;1;;;;;;;;;2
gundhara;건드하라;MAME;0;1995;Banpresto;Shooting;;;;;;;;0;0;4
gundmct;기동전사 건담: 연방 Vs 지온;SEGA NAOMI;0;2001;Banpresto;3D Action;;;;;;;;;;
gunfrght;건 프라이트;MAME cpg120-cart;;1986;Jaleco;Action;1;;;;;;MSX ROMPAC;all;256KB;
gunhed;건헤드 / 블레이징 레이저;MAME pce;Gunhed (J);1991;Hudson;Shooting;;;;;;;;;;
gunlock;건락 / 레이포스;MAME;0;1993;Taito Corporation Japan;Shooting;4;90;Joystick (8-way),dial;good;1;raster;0;0;0;4
gunnac;건낙 ;MAME nes;Gun Nac (U);;Compile;Shooting;1;;;;;;;;;2
gunnail;건네일;MAME;0;1993;NMK;Shooting;;;;;;;;0;0;4
gunsmoke;건스모크;MAME;0;1985;Capcom;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
gunstaru;건스타 히어로즈;MAME Genesis;Gunstar Heroes (1993,Sega,AT)(U);1993;Treasure;Action;1;;;;;;;;8MB;
gunsur2;건서바이버 2: 바이오해저드;SEGA NAOMI;0;2000;Capcom;Gun Shooting;;;;;;;;;;
guwange;구완게;MAME;0;1999;Cave;Shooting;;;;;;;;;;
gw126;재믹스 126합팩;MAME cpg120-cart;Zemmix 126 Games (Zemina)(K);19??;Zemina;Multi Game;1;;;;;;MSX ROMPAC;all;16MB;
gw30;재믹스 30합팩;MAME cpg120-cart;Zemmix 30 Games (Zemina)(K);19??;Zemina;Multi Game;1;;;;;;MSX ROMPAC;all;4MB;
gwing2;기가 윙 2;SEGA NAOMI;0;2000;Capcom;Shooting;;;;;;;;;;
gynoug;지노그 / 윙스 오브 워;MAME megadriv;Wings of Wor (1991)(DreamWorks - NCS)(US);1991;NCS;Shooting;1;;;;;;;;4MB;
gyrodine;자이로딘;MAME nes;;1986;Namco;Shooting;1;;;;;;;;;
gyrodine;자이로딘;MAME;0;1984;Taito;Shooting;1;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;2
gyrodinek;자이로딘 / 고속헬기;MAME cpg120-cart;gyrodine;1986;Taito;Shooting;1;;;;;;MSX ROMPAC;all;256KB;
haganeu;하가네: 파이널 컨플릭트;MAME snes;Hagane - The Final Conflict (USA);1995;Hudson;Action;;;;;;;;;;
hanagumi;화조 대전 컬럼스 - 사쿠라 대전;MAME;0;1997;SEGA;Puzzle;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
hangon;행온;MAME;0;1985;SEGA;Racing;1;0;Paddle,pedal;good;1;raster;0;0;0;0
hanguk;한국 프로야구;MAME snes;Korean Pro Base Ball Game (1993,Jaleco,SP)(K);1994;Hyundai;Sports;;;;;;;;;;
harley;할리 데이비슨;Model3;0;1997;SEGA;Racing;;;;;;;;;;
Harvest Moon (K);하베스트 문 (한글판);SNES;;1997;Natsume;RPG;;;;;;;;;;
hcastle;악마성 드라큐라;MAME;0;1988;Konami;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
helitank;헬리탱크;MAME cpg120-cart;;1984;NABU Network;Shooting;1;;;;;;MSX ROMPAC;all;128KB;
hellfire;헬파이어;MAME;0;1989;Toaplan;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
herzog;허족 쯔바이;MAME Genesis;;1989;Technosoft;RTS;2;;;;;;;;4MB;
heuksun;흑선백사 (한글판);MAME;0;199?;F2 System;Board Game;1;0;Joystick (4-way);good;1;raster;0;0;0;2
hharry;망치맨;MAME;0;1990;Irem;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;4
hidctch3;틀린그림찾기 3 (한글판);MAME;0;2000;Eolith;Puzzle;2;;;;;;;;;
Higemaru Makaijima - Nanatsu no Shima Daibouken (Eng);마계도 (영문판);MSX Cartridge;higemaru;1987;Capcom;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
Hinotori - Fire Bird (1987)(Konami)(K);불새 (한글판);MSX Cartridge;;1987;Konami;Shooting;1;;;;;;MSX2 ROMPAC;all;1MB;
hiryukn3;비룡의 권 3;MAME nes;Hiryuu no Ken 3 - 5 Nin no Ryuu Senshi (J);;;Action;1;;;;;;;;;2
hmgeo;헤비 메탈 지오매트릭스;SEGA NAOMI;;2001;Capcom;VS Fighting;2;;Joystick (8-way);good;;raster;;;;4
hokuto;북두의 권 / 라스트 배틀;MAME megadrij;Hokuto no Ken (1989,Sega,AT)(J);1989;SEGA;Action;1;;;;;;;;4MB;
hokuto;북두의 권;MAME sms;Hokuto no Ken (Japan);;;Action;;;;;;;;;;
holein1s;홀인원 스페셜;MAME cpg120-cart;Hole In One Special (1987)(Hal)(J);1987;Hal;Sports;1;;;;;;MSX2 ROMPAC;all;1MB;
hongkd;홍길동;MAME sms;Hong Kil Dong (Korea);;;Action;;;;;;;;;;
hook;후크;MAME;0;1992;Irem;Arcade;4;0;Joystick (8-way);good;1;raster;0;0;0;2
Hoshi no Kirby - Yume no Izumi no Monogatari (K);별의 카비 - 꿈의 샘 이야기 (한글판);NES;;;Nintendo;Action;1;;;;;;;;;2
hotd;하우스 오브 데드;model2;0;1997;SEGA;Gun Shooting;2;0;Joystick (8-way);preliminary;1;raster;0;0;0;4
hotd2;하우스 오브 데드 2;SEGA NAOMI;0;1999;SEGA;Gun Shooting;2;0;lightgun;preliminary;1;raster;hod2bios;0;0;2
hsf2;하이퍼 스트리트 파이터 2 기념판;MAME;0;2004;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
hvnsgate;헤븐즈 게이트;PSXmame;0;1996;Atlus;VS Fighting;;;;;;;cpzn2;;;
hwaran;화랑의 검 (한글판);MAME sms;Hwarang Ui Geom (Korea);;;Action;;;;;;;;;;
hybridf;하이브리드 프론트;MAME megadrij;;1994;SEGA;SLG;1;;;;;;;;16MB;
hydefos;하이디포스;MAME cpc400-flop;;1989;Hertz;Shooting;1;;;;;;MSX2 Disk;all;2Disc;
hydlide3;하이드라이드 3;MAME cpg120-cart;Hydlide 3 - The Space Memories (Japan);1987;T&E Soft;RPG;1;;;;;;MSX2 ROMPAC;all;4MB;
hyperath;하이퍼 애슬릿;PSXmame;0;1996;Konami;Sports;;;;;;;cpzn2;;;
hyperbbck;하이퍼 비시바시 (한글판);MAME;hyperbbc;1998;Konami;Puzzle;2;0;;good;1;;;;;
hyperol2;하이퍼 올림픽 2 / 트랙 앤 필드 2;MAME cpg120-cart;;1984;Konami;Sports;2;;;;;;MSX ROMPAC;all;128KB;
hypersp2;하이퍼 스포츠 2;MAME cpg120-cart;;1984;Konami;Sports;1;;;;;;MSX ROMPAC;all;128KB;
hyperspt;하이퍼 스포츠 / 하이퍼 올림픽 '84;MAME;0;1984;Konami;Sports;2;0;Joystick (8-way),dial;good;1;raster;0;0;0;2
hyprally;하이퍼 랠리;MAME cpg120-cart;;1985;Konami;Racing;1;;;;;;MSX ROMPAC;all;128KB;
hyprduel;하이퍼 듀얼;MAME;0;1993;Technosoft;Shooting;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
ibarablk;이바라: 블랙 라벨;MAME;0;2005;Cave;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;4
ichirk;이치단트알;MAME;0;1994;SEGA;Puzzle;2;0;joystick (8-way);;;;;;;
iganinp2;닌자병법 - 만월성의 싸움;MAME cpg120-cart;Iga Ninpouten 2 (1986)(Casio)(J);1986;Casio;Action;1;;;;;;MSX ROMPAC;all;256KB;
ikari;이까리 워리어;MAME;0;1986;SNK;Shooting;2;270;Joystick (8-way),positional;good;1;raster;0;0;0;2
ikari;이까리;MAME cpg120-cart;;1987;SNK;Action;1;;;;;;MSX2 ROMPAC;all;2MB;
ikari3k;이까리 3 (한글판);MAME;ikari3;1989;SNK;Shooting;2;270;Joystick (8-way),positional;good;1;raster;0;0;0;2
ikaruga;이카루가;SEGA NAOMI;0;2001;Treasure;Shooting;2;;;;;;;;;
illvelo;일매틱 엔벨로프;SEGA NAOMI;0;2008;SEGA;Shooting;;;;;;;;;;
imgfight;이미지 파이터;MAME;0;1993;Irem;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
imsorry;아임쏘리;MAME;0;1985;SEGA;Puzzle;2;0;Joystick (8-way);good;1;raster;0;0;0;2
indy500;인디애나폴리스 500;Model2;0;1995;SEGA;Racing;;;;;;;;;;
inthunt;해저대전쟁 / 인 더 헌트;MAME;0;1993;Irem;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
ironclad;초철 브리킹거;MAME;0;1996;Saurus;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
issun;일촌법사;MAME cpg120-cart;Issunhoushi No Donnamondai (Japan);1987;Kasio;Action;1;;;;;;MSX ROMPAC;all;256KB;
janggun;장군의 아들;MAME nes;Janggun ui Adeul (General's Son)(K)[!];1992;Daou Infosys;Action;2;;;;;;;;;2
janggun;장군의 아들;MAME sms;Janggun-ui Adeul (Korea);;;Action;;;;;;;;;;
jangpun2;장풍 II;MAME sms;Jang Pung II (Korea);1993;Sieco;VS Fight;;;;;;;;;;
jangpun3;장풍 III;MAME sms;Jang Pung 3 (Korea);1994;Sanghun;VS Fight;;;;;;;;;;
jchan;성룡 - 쿵후 마스터;MAME;0;1995;kaneko;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;4
jchan;잭키찬의 쿵후;MAME pce;Jackie Chan's Action Kung Fu (J);1991;Hudson;Action;;;;;;;;;;
jediu;스타워즈 6: 제다이의 귀환;MAME snes;Starwars 6 - Return of the Jedi;1994;JVC;Action;;;;;;;;;;
jetman;조인전대 제트맨;MAME nes;Choujin Sentai - Jetman (Japan);1991;Angel;Action;1;;;;;;;;;2
jgakuen;사립 저스티스 학원;PSXmame;0;1997;Capcom;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;cpzn2;0;0;6
jikkparo;실황 떠벌이 파로디우스;MAME snes;;1995;Konami;Shooting;;;;;;;;;;
Jikuu no Hanayome (U);시공의 신부 (영문판);MSX Disk;;;KOGADO;RPG;1;;;;;;MSX2 Disk;all;2Disc;
jjsquawk;J. J. 스쿼커즈;MAME;0;1993;Athena / Able;Action;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;2
joemacr;죠&맥 리턴즈;MAME;0;1994;Data east;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
jojoban;조조의 기묘한 모험: 미래로의 유산;MAME;jojoba;1999;Capcom;VS Fighting;;;;;;;cps3;;;
jpark;쥬라기 공원;MAME;0;1993;SEGA;Gun Shooting;;;;;;;;;;
jzth;결전천황;MAME;0;2000;Unknown;Arcade;2;0;Joystick (8-way);good;1;raster;;0;0;2
kabukikl;천외마경 진전 - 에덴의 동쪽 / 가부키 클래쉬;MAME;0;1995;Hudson Soft;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kaikeya2;쾌걸 얀차마루 2 / 키드니키 2;MAME nes;Kid Niki 2 - Karakuri Land (English v1.01);;;Action;1;;;;;;;;;2
karatblz;가라데 블레이저스;MAME;0;1991;Video system;Arcade;4;0;Joystick (8-way);good;1;raster;0;0;0;4
karnov;카르노브;MAME;0;1987;Data east;Action;1;0;Joystick (8-way),dial;good;1;raster;;0;0;2
karnovr;파이터즈 히스토리 다이너마이트 / 카르노브의 복수;MAME;;1994;Data east;VS Fighting;2;0;Joystick (8-way),dial;good;1;raster;neogeo;0;0;4
katochan;카토짱 켄짱;MAME pce;Kato-chan & Ken-chan (Japan);1987;Hudson;Action;;;;;;;;;;
kenseim;스트리트 파이터 II - 두더지 잡기 게임;MAME;0;1994;Capcom;Puzzle;2;;;;;;cps2;0;0;4
ket;게츠이: 인연지옥들;MAME;0;2002;Cave;Shooting;;;;;;;;0;0;4
kf2k3upl;킹 오브 파이터즈 2004 울트라 Plus;MAME;0;2003;SNK Playmore;VS Fighting;2;0;joystick (8-way);;;;neogeo;;;
kicker;소림사로 가는길 / 키커;MAME;0;1985;Konami;Action;2;90;Joystick (4-way);good;1;raster;0;0;0;2
kidcham;키드 카멜레온;MAME megadrij;Kid Chameleon (USA, Europe);1992;SEGA;Action;1;;;;;;;;8MB;
kidniki;키드 니키;MAME;0;1986;Irem;Action;;;;;;;;;;
Kiki Kaikai. Mystery (1987,Taito)(K)(SCC);기기괴계 (한글판);MSX Cartridge;;1987;Taito;Shooting;1;;;;;;MSX2 ROMPAC;all;1MB;
kikikai;기기괴계;MAME;0;1986;Taito;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;2
kingval;왕가의 계곡 / 킹스 벨리;MAME cpg120-cart;King's Valley (1985)(Konami)(J);1985;Konami;Puzzle;1;;;;;;MSX ROMPAC;all;128KB;
kinst2;킬러 인스팅트 2;MAME;0;1995;Rare;VS Fighting;;;;;;;;;chd;
Kirby's Dream Land 3 (U);카비 드림랜드 3;SNES;;1997;Nintendo;Action;;;;;;;;;;
kirbyss;카비 슈퍼 스타;MAME snes;Kirby Super Star (USA);1996;Nintendo;Action;;;;;;;;;;
kizuna;풍운 슈퍼 태그배틀 / 키즈나 인카운터 - 슈퍼 태그배틀 / 세비지 레인 2;MAME;0;1996;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
klondkp;클론다이크+;MAME;0;1999;Eolith;Puzzle;2;0;;good;1;raster;;0;0;2
kncljoe;너클 죠;MAME;0;1985;Seibu;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
Knight Lore Remake;늑대인간 리메이크;MSX Cartridge;;2009;Retro Works;Action;1;;;;;;MSX2 ROMPAC;all;512KB;
knightm2k;마성전설 2 - 갈리우스의 미궁;MAME cpg120-cart;Knightmare II - The Maze of Galious (Japan);1987;Konami;RPG;1;;;;;;MSX ROMPAC;all;1MB;
Knightmare 3 - Shalom (1986,Konami)(K);마성전설 3 (한글판);MSX Cartridge;;1986;Konami;RPG;1;;;;;;MSX ROMPAC;all;2MB;
Knightmare Gold ver. 3.0 (1986,Konami)(SCC);마성전설 골드 ver. 3.0;MSX Cartridge;;1986;Konami;Shooting;1;;;;;;MSX ROMPAC;all;1MB;
knightmrk;마성전설;MAME cpg120-cart;Knight mare (1986,Konami,ST);1986;Konami;Shooting;1;;;;;;MSX ROMPAC;all;256KB;
knights;원탁의 기사 / 나이츠 오브 더 라운드;MAME;0;1991;Capcom;Arcade;;;;;;;cps1;;;
koedoli;꾀돌이;MAME cpg120-cart;Koedori (1988,Mickey Soft,PZ)(K);1988;Mickey Soft;Puzzle;1;;;;;;MSX ROMPAC;mini;256KB;
kof2000;킹 오브 파이터즈 2000;MAME;0;2000;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kof2001;킹 오브 파이터즈 2001;MAME;0;2001;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kof2002;킹 오브 파이터즈 2002;MAME;0;2002;SNK Playmore;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kof2003;킹 오브 파이터즈 2003;MAME;0;2003;SNK Playmore;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kof94kt;킹 오브 파이터즈 '94 (한글판);EKMAME;kof94;1994;SNK;VS Fighting;2;0;;good;1;;neogeo;;;4
kof95kt;킹 오브 파이터즈 '95 (한글판);EKMAME;kof95;1995;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kof96kt;킹 오브 파이터즈 '96 (한글판);EKMAME;kof96;1996;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kof97plskt;킹 오브 파이터즈 '97 플러스 (한글판);EKMAME;kof97;1997;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kof98hkt;킹 오브 파이터즈 '98  (한글판);EKMAME;kof98;1998;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kof99ndkt;킹 오브 파이터즈 '99  (한글판);EKMAME;kof99;1999;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
kofnw;킹 오브 파이터즈 네오 웨이브;Atomiswave;0;2004;SNK Playmore;VS Fighting;2;;;;;;;;;
kofxi;킹 오브 파이터즈 XI;Atomiswave;0;2005;SNK Playmore;VS Fighting;2;;;;;;;;;
